dokument_kod	dokument_plik	dokument_tytul	url_stabilny	poziom	glebokosc	kolejnosc	sekcja_tytul	anchor	anchor_status	deep_link	opis
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H2	2	118	XVI. Zima 2026/27 — zbieg wektorów	zima	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#zima	Jesień i zima skupiają w jednym oknie paliwa, finanse, mobilizację, budżet i ciepłownictwo.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	119	1. Kalendarz zbieżności	kalendarz-zbieznosci	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#kalendarz-zbieznosci	Niezależne zegary wielu procesów schodzą się wokół jesieni 2026 i początku 2027.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	120	2. Ciepłownictwo — zużycie 70% przy budżecie ciętym 2,3 raza	cieplownictwo	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#cieplownictwo	Zużyta infrastruktura grzewcza wchodzi w zimę przy mocno obciętym finansowaniu remontów.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	121	3. Przyznanie wpisane w dokument rządowy	przyznanie-w-dokumencie	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#przyznanie-w-dokumencie	Rosyjskie dokumenty rządowe same wpisują ryzyko awarii i niedoborów infrastrukturalnych.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	122	4. Dlaczego splot mnoży, a nie sumuje	dlaczego-splot-mnozy	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#dlaczego-splot-mnozy	Jednoczesne kryzysy wzajemnie zabierają sobie zasoby potrzebne do reagowania.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	123	5. Co musiałoby pójść dobrze	co-musialoby-pojsc-dobrze	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#co-musialoby-pojsc-dobrze	Scenariusz stabilizacji wymaga równoczesnego powodzenia na wielu niezależnych osiach.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H2	2	124	XVII. Tryb wojenny i cofnięcie się w czasie	tryb-wojenny	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#tryb-wojenny	Pełna mobilizacja gospodarki może rozwiązać problem alokacji, ale nie dostępności materialnej.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	125	1. Co tryb wojenny faktycznie rozwiązuje	co-tryb-rozwiazuje	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#co-tryb-rozwiazuje	Przymus kieruje ludzi, pieniądze i priorytety tam, gdzie chce państwo.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	126	2. Drzwi zamknięto przed decyzją	drzwi-zamkniete	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#drzwi-zamkniete	Kontrola społeczna i gospodarcza została zbudowana zanim formalnie nazwano pełny tryb wojenny.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	127	3. Czego nie ma: dostaw sojuszniczych	brak-lend-lease	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#brak-lend-lease	Rosji brakuje zewnętrznego dostawcy skali porównywalnej z historycznym alianckim zapleczem.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	128	4. Trzy warstwy czasowe jednej gospodarki	trzy-warstwy-czasowe	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#trzy-warstwy-czasowe	W jednej gospodarce współistnieją archaiczna produkcja, sowiecka baza i importowana nowoczesność.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	129	5. Przymus nowoczesny, produkcja archaiczna	przymus-nowoczesny	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#przymus-nowoczesny	Najnowocześniejsza jest kontrola obywatela, podczas gdy produkcja technicznie się cofa.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H2	2	130	XVIII. Inwentarz opcji — co Rosji zostaje	inwentarz-opcji	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#inwentarz-opcji	Oddzielenie realnych narzędzi Rosji od działań brzmiących jak rozwiązanie, lecz pustych materialnie.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	131	1. Opcje pozorne	opcje-puste	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#opcje-puste	Bailout, konfiskata i sztuczki monetarne nie tworzą brakujących rzeczy fizycznych.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	132	2. Opcje realne	opcje-realne	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#opcje-realne	Realne są przesunięcia zasobów, obniżanie standardów i import rzeczy z zewnątrz.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	133	3. Pieniądz przestał być wiązaniem	pieniadz-nie-jest-wiazaniem	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#pieniadz-nie-jest-wiazaniem	Ograniczeniem staje się dostęp do komponentów, ludzi i infrastruktury, nie liczba rubli.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H2	2	134	XIX. Co jeszcze może spłonąć	co-jeszcze-splonie	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#co-jeszcze-splonie	Katalog kolejnych klas celów o wysokim potencjale odbierania rosyjskich zdolności wojennych.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H2	2	135	XX. Granica analizy materialnej	granica-materii	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#granica-materii	Materialne wskaźniki pokazują dojrzewanie warunków, ale nie wyznaczają chwili przełomu.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	136	1. Założenie wypowiedziane wprost	zalozenie-jawne	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#zalozenie-jawne	Jawne założenie: w Wielkiej Wojnie sam bilans zasobów nie przewiduje momentu końca.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	137	2. Materia daje warunki, sens daje moment	warunki-i-moment	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#warunki-i-moment	Materia tworzy możliwość przełomu; sens, lojalność i narracja mogą uruchomić moment.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	138	3. Asymetria symboliczna	asymetria-symboliczna	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#asymetria-symboliczna	Rosyjska narracja stabilizuje, ukraińska mobilizuje do tworzenia nowych zdolności.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H6	6	139	o uzasadnieniach moralnych	uwaga-o-moralnosci	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#uwaga-o-moralnosci	Obie strony mają własne ramy moralne; analiza musi odróżniać ich funkcję od prawdziwości.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	140	4. Cele symboliczne — inna logika	cele-symboliczne	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#cele-symboliczne	Niektóre cele wpływają głównie na poczucie nietykalności i kalkulację elit.
A4	a4_lipiec-2026-przejscie-na-hurt-v20_11-2026-08-01.html	lipiec 2026. przejscie na hurt — v20.11	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/	H3	3	141	5. Czego ten dokument nie mierzy	czego-ten-dokument-nie-mierzy	OK	https://maciektora-hue.github.io/rosja/przejscie-na-hurt/#czego-ten-dokument-nie-mierzy	Ślepe plamy: wola, lojalność aparatu, sens i rozstrzygające zdarzenia jednostkowe.
A5	a5_ZAMROZONE-audyt-2rewizje-v03_00-2026-06-23-anchory.html	ZAMROZONE · audyt kolumbryny — dwie rewizje · v03.00	https://maciektora-hue.github.io/rosja/audyt/	H1	1	1	Kolumbryna kontra rzeczywistość — dwie rewizje	kolumbryna-kontra-rzeczywistosc	OK	https://maciektora-hue.github.io/rosja/audyt/#kolumbryna-kontra-rzeczywistosc	Audyt 24 prognoz Kolumbryny w dwóch rewizjach: 31 maja i 23 czerwca 2026.
A5	a5_ZAMROZONE-audyt-2rewizje-v03_00-2026-06-23-anchory.html	ZAMROZONE · audyt kolumbryny — dwie rewizje · v03.00	https://maciektora-hue.github.io/rosja/audyt/	H2	2	2	Jak czytać	jak-czytac	OK	https://maciektora-hue.github.io/rosja/audyt/#jak-czytac	Legenda czterech statusów i oznaczeń zmian między rewizjami.
A5	a5_ZAMROZONE-audyt-2rewizje-v03_00-2026-06-23-anchory.html	ZAMROZONE · audyt kolumbryny — dwie rewizje · v03.00	https://maciektora-hue.github.io/rosja/audyt/	H2	2	3	Licznik rewizji	licznik-rewizji	OK	https://maciektora-hue.github.io/rosja/audyt/#licznik-rewizji	Zbiorcze przesunięcie 24 nosorożców między stanem majowym i czerwcowym.
A5	a5_ZAMROZONE-audyt-2rewizje-v03_00-2026-06-23-anchory.html	ZAMROZONE · audyt kolumbryny — dwie rewizje · v03.00	https://maciektora-hue.github.io/rosja/audyt/	H2	2	4	24 nosorożce — stan na 31.05	nosorozce-stan-31-05	OK	https://maciektora-hue.github.io/rosja/audyt/#nosorozce-stan-31-05	Pozycja po pozycji: status, nowe dane i zmiana każdego z 24 nosorożców.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H1	1	1	Zapas kontra strumień	tytul	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#tytul	Rosyjski system opiera się na zużywających się zapasach, gdy ukraińska presja działa coraz bardziej strumieniowo. Analiza łączy kryzys paliwowy z pułapką decyzyjną Putina.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H2	2	2	Część I — Materia: układ paliwowy Rosji	czesc-materia	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#czesc-materia	Bilans paliw: utrata slacku, niemal brak stocku, asymetria produktów i rosnące ograniczenia logistyczne.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H3	3	3	1. Uderzenie 28.06 — trzy obiekty, skala zweryfikowana	uderzenie-2806	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#uderzenie-2806	Jedna fala trafia trzy obiekty naftowe; skalę pożarów potwierdzają dane termiczne.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H3	3	4	2. Moce nominalne kontra faktyczny przerób	moce-nominalne	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#moce-nominalne	Nominalna moc rafinerii zawyża odporność; faktyczny przerób zostawiał 57–75 Mt luzu.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H3	3	5	3. Piętnaście największych rafinerii — udział nominalny	top-rafinerie	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#top-rafinerie	Ranking największych rafinerii pokazuje koncentrację mocy i skalę uszkodzeń do czerwca 2026.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H3	3	6	4. Bilans per-produkt i asymetria buforów	bilans-produktow	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#bilans-produktow	Benzyna ma cienki bufor, diesel gruby; ten sam spadek przerobu boli produkty asymetrycznie.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H3	3	7	5. Zapasy magazynowe — flow kontra stock	zapasy-magazynowe	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#zapasy-magazynowe	Rosja praktycznie nie ma strategicznego stocku paliw; system opiera się na bieżącym przepływie.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H3	3	8	6. Drabina zakazów i sprzężenie współproduktów	drabina-zakazow	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#drabina-zakazow	Kolejne zakazy eksportu ujawniają ranking niedoboru: benzyna, paliwo lotnicze, potem diesel.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H6	6	9	"Zawory ciśnienia i „dziura w ziemi"""	dziura-w-ziemi	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#dziura-w-ziemi	Współprodukty nie dławią przerobu; nadwyżki są odpadem, więc spadek throughputu oznacza wymuszone wyłączenia.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H3	3	10	7. Offline ≈ slack — zmiana fazy	offline-slack	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#offline-slack	Wyłączenia zrównały się z dawnym luzem mocy; kolejne trafienia schodzą już w realną produkcję.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H3	3	11	8. Poziomy kreski i popyt stłumiony	poziomy-kreski	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#poziomy-kreski	Spadek cywilnego zużycia może być skutkiem racjonowania, nie realnie niższego popytu.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H3	3	12	9. Cebula transportowa — cztery warstwy	cebula-transportowa	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#cebula-transportowa	Ocalałe wschodnie rafinerie są daleko; kolej, przepustowość i tabor tworzą kolejne wąskie gardła.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H2	2	13	Część II — Strategia: pułapka jedynego decydenta	czesc-strategia	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#czesc-strategia	Kurczące się zasoby spotykają się z pułapką decydenta, zamkniętym freeze’em i rosnącym ryzykiem ruchu resztkowego.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H3	3	14	1. Cztery osie zapas kontra strumień	cztery-osie	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#cztery-osie	Cztery rosyjskie zapasy kurczą się równolegle: paliwo, precyzyjny ogień, lojalność elit i eskalacja.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H3	3	15	2. Odczyt przez absencję	odczyt-absencja	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#odczyt-absencja	Brak oczekiwanej reakcji według własnej doktryny jest informacją o realnych ograniczeniach.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H3	3	16	3. Generałowie i urojony obraz	generalowie	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#generalowie	Selekcja lojalności usuwa kompetentnych dowódców i produkuje fałszywy obraz sytuacji dla Putina.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H3	3	17	4. Zablokowana elita — inaczej niż 2010/2019	zablokowana-elita	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#zablokowana-elita	Elita ma zamknięte wyjście, głos i przeczekanie; pozorna stabilność zwiększa ryzyko nagłego flipu.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H3	3	18	5. Szachmat — freeze zamknięty od strony Rosji	szachmat	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#szachmat	Freeze jest dla Kremla politycznie trudniejszy niż dalsza wojna: odsłania słabość i uruchamia własny kryzys.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H3	3	19	6. Załamanie ramy — Rosja = Putin	rosja-rowna-putin	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#rosja-rowna-putin	Interes państwa rozchodzi się z funkcją celu jedynego realnego decydenta: osobistym przetrwaniem Putina.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H3	3	20	7. Gambit NATO i casus belli	gambit-nato	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#gambit-nato	Eskalacja wobec NATO jako ruch resztkowy: narracyjnie łatwiejsza klęska niż przegrana z Ukrainą.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H4	4	21	Miękkie lądowanie — struktura, nie życzenie	miekkie-ladowanie	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#miekkie-ladowanie	Ograniczona klęska wobec NATO mogłaby zachować rosyjską państwowość i dozór nuklearny, degradując Putina.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H4	4	22	Casus belli — Polska 1939 (model Gliwice)	casus-belli-polska	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#casus-belli-polska	False flag na wschodniej flance jako sposób przedstawienia eskalacji wobec NATO jako obrony.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H3	3	23	8. Paradoks zapędzenia	paradoks-zapedzenia	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#paradoks-zapedzenia	Im mniej Rosji zostaje bezpiecznych wyjść, tym atrakcyjniejszy staje się ruch resztkowy o wysokim ryzyku.
A6	a6_ZAMROZONE-zapas-kontra-strumien-v02_00-2026-07-03.html	ZAMROZONE · zapas kontra strumień · v02.00	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/	H3	3	24	9. Advocatus diaboli — zebrane zawiasy	advocatus-zebrany	OK	https://maciektora-hue.github.io/rosja/zapas-kontra-strumien/#advocatus-zebrany	Zebrane zastrzeżenia: degradacja nie oznacza bliskiego końca, a kluczowe tezy są zależne od obecnej konfiguracji.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H1	1	1	jak kończą się państwa — fenomenologia, typologia, rachunek rosyjski	jak-koncza-sie-panstwa	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#jak-koncza-sie-panstwa	Typologia sposobów końca państw i filtr zastosowany do współczesnej Rosji. Rdzeń analizy: długi okres erozji może przejść w bardzo szybki rozpad.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H2	2	2	I. Ramy — fenomenologia, nie etiologia	ramy	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#ramy	Analiza opisuje formę i przebieg końca państwa, nie pełną etiologię jego upadku.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H2	2	3	II. Jak wyglądał upadek III Rzeszy	iii-rzesza	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#iii-rzesza	Przykład długiej erozji zakończonej czteromiesięcznym wygaszeniem państwa przez podbój.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H3	3	4	Dziesięć markerów	rzesza-markery	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#rzesza-markery	Dziesięć obserwowalnych oznak przejścia od mocarstwa do fizycznego zaniku państwa.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H3	3	5	Dwa bieguny — 1945 vs 1918	rzesza-bieguny	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#rzesza-bieguny	Kontrast: ekstynkcja przez podbój w 1945 versus wewnętrzne pęknięcie w 1918.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H2	2	6	III. Typologia trybów końca państwa	typologia	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#typologia	Rozszerzenie prostego podziału 1945/1918 do wielu odmiennych form końca państwa.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H3	3	7	Osiem trybów	osiem-trybow	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#osiem-trybow	Osiem mechanizmów końca: od podboju i rewolucji po dezintegrację, implozję protezy i absorpcję.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H3	3	8	Wzorzec poprzeczny — śmierć i odrodzenie z rdzenia	dwustopniowy	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#dwustopniowy	Państwo może umrzeć, a potem odrodzić się z rdzenia pod nową formą.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H3	3	9	Osie rozróżniające	osie	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#osie	Tryby rozróżniają m.in. akt kapitulacji, proces rozpadu, ciągłość aparatu i los terytorium.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H2	2	10	IV. Filtr rosyjski	filtr-rosyjski	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#filtr-rosyjski	Typologia zostaje zawężona do trybów rzeczywiście możliwych dla nuklearnej, ogromnej Rosji.
A7	a7_ZAMROZONE-jak-koncza-sie-panstwa-v02_00-2026-06-28.html	ZAMROZONE · jak koncza sie panstwa · v02.00	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/	H3	3	11	Które tryby odpadają	ktore-odpadaja	OK	https://maciektora-hue.github.io/rosja/jak-koncza-sie-panstwa/#ktore-odpadaja	Podbój, rozbiór i część trybów kapitulacyjnych odpadają; zostają głównie zmiana centrum i dezintegracja.
